filename,line,severity,priority
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,58,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,146,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,17,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,102,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,119,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,57,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,39,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,84,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,8,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,47,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,80,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,142,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,103,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,144,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,108,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,68,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,138,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,120,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,1,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,83,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,67,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,72,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,150,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,112,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,99,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,56,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,75,error,1
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,82,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,77,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,106,warning,2
camel-core_src_main_java_org_apache_camel_model_PollEnrichDefinition.java,111,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,34,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,135,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,151,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,134,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,113,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,147,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,110,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,90,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,37,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,127,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,116,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,125,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,149,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,126,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,104,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,145,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,65,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,158,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,10,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,73,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,124,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,157,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,88,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,155,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,136,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,66,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,53,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,161,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,160,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,118,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,78,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,74,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,43,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,87,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,123,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,148,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,109,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,128,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,130,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,89,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,156,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,132,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,70,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,154,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,139,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,107,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,140,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,131,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,159,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,28,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,81,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,143,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,54,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,101,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,52,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,85,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,55,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,79,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,146,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,86,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,17,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,102,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,119,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,57,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,117,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,39,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,84,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,8,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,141,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,71,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,50,error,1
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,142,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,103,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,144,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,108,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,41,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,68,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,138,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,129,warning,2
components_camel-ahc_src_main_java_org_apache_camel_component_ahc_helper_AhcHelper.java,120,warning,2
